id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
1575	a,Bone Grinder\0	a,Lvl: 70*\0	79	79	FF	-1
1576	a,Ghost of Guillotine \0	a,Lvl: 70\0	9C	E8	A9	-1
1577	a,Ghost of Guillotine \0	a,Lvl: 70\0	9C	E8	A9	-1
1578	a,Behemoth Zombie\0	a,Lvl: 71\0	9C	E8	A9	-1
1579	a,Ghost of Rebellion Leader\0	a,Lvl: 71\0	9C	E8	A9	-1
1580	a,Bone Caster\0	a,Lvl: 71\0	9C	E8	A9	-1
1581	a,Bone Puppeteer\0	a,Lvl: 71*\0	79	79	FF	-1
1582	a,Vampire Soldier\0	a,Lvl: 71\0	9C	E8	A9	-1
1583	a,Bone Scavenger\0	a,Lvl: 72\0	9C	E8	A9	-1
1584	a,Bone Scavenger\0	a,Lvl: 72\0	9C	E8	A9	-1
1585	a,Vampire Magician\0	a,Lvl: 72*\0	79	79	FF	-1
1586	a,Vampire Adept\0	a,Lvl: 72*\0	79	79	FF	-1
1587	a,Vampire Warrior\0	a,Lvl: 72\0	9C	E8	A9	-1
1588	a,Vampire Wizard\0	a,Lvl: 73\0	9C	E8	A9	-1
1589	a,Vampire Wizard\0	a,Lvl: 73\0	9C	E8	A9	-1
1590	a,Vampire Magister\0	a,Lvl: 73\0	9C	E8	A9	-1
1591	a,Vampire Magister\0	a,Lvl: 73\0	9C	E8	A9	-1
1592	a,Vampire Magister\0	a,Lvl: 73\0	9C	E8	A9	-1
1593	a,Vampire Warlord\0	a,Lvl: 73\0	9C	E8	A9	-1
1594	a,Vampire Warlord\0	a,Lvl: 73\0	9C	E8	A9	-1
1595	a,Vampire Warlord\0	a,Lvl: 73\0	9C	E8	A9	-1
1596	a,Requiem Lord\0	a,Lvl: 68*\0	79	79	FF	-1
1597	a,Requiem Behemoth\0	a,Lvl: 67\0	9C	E8	A9	-1
1598	a,Requiem Behemoth\0	a,Lvl: 67\0	9C	E8	A9	-1
1599	a,Requiem Priest\0	a,Lvl: 71*\0	79	79	FF	-1
1600	a,Requiem Behemoth\0	a,Lvl: 70\0	9C	E8	A9	-1
1601	a,Requiem Behemoth\0	a,Lvl: 70\0	9C	E8	A9	-1
1602	a,Zaken's Pikeman\0	a,Lvl: 43*\0	79	79	FF	-1
1603	a,Zaken's Pikeman\0	a,Lvl: 43*\0	79	79	FF	-1
1604	a,Zaken's Elite Pikeman\0	a,Lvl: 43* [x4]\0	79	79	FF	-1
1605	a,Zaken's Archer\0	a,Lvl: 44 >>---->\0	9C	E8	A9	-1
1606	a,Zaken's Archer\0	a,Lvl: 44 >>---->\0	9C	E8	A9	-1
1607	a,Zaken's Elite Archer\0	a,Lvl: 44 [x4] >>---->\0	9C	E8	A9	-1
1608	a,Zaken's Watchman\0	a,Lvl: 45*\0	79	79	FF	-1
1609	a,Zaken's Watchman\0	a,Lvl: 45*\0	79	79	FF	-1
1610	a,Zaken's High Grade Watchman\0	a,Lvl: 45* [x4]\0	79	79	FF	-1
1611	a,Unpleasant Humming\0	a,Lvl: 46*\0	79	79	FF	-1
1612	a,Unpleasant Humming\0	a,Lvl: 46*\0	79	79	FF	-1
1613	a,Unpleasant Shout\0	a,Lvl: 46* [x4]\0	79	79	FF	-1
1614	a,Death Flyer\0	a,Lvl: 47\0	9C	E8	A9	-1
1615	a,Death Flyer\0	a,Lvl: 47\0	9C	E8	A9	-1
1616	a,Gigantic Flyer\0	a,Lvl: 47 [x4]\0	9C	E8	A9	-1
1617	a,Fiend Archer\0	a,Lvl: 48* >>---->\0	79	79	FF	-1
1618	a,Fiend Archer\0	a,Lvl: 48* >>---->\0	79	79	FF	-1
1619	a,Pit Archer\0	a,Lvl: 48* [x4] >>---->\0	79	79	FF	-1
1620	a,Musveren\0	a,Lvl: 49\0	9C	E8	A9	-1
1621	a,Musveren\0	a,Lvl: 49\0	9C	E8	A9	-1
1622	a,Greater Musveren\0	a,Lvl: 49 [x4]\0	9C	E8	A9	-1
1623	a,Zaken's Guard\0	a,Lvl: 50*\0	79	79	FF	-1
1624	a,Zaken's Guard\0	a,Lvl: 50*\0	79	79	FF	-1
1625	a,Zaken's Elite Guard\0	a,Lvl: 50* [x4]\0	79	79	FF	-1
1626	a,Kaim Vanul\0	a,Lvl: 51\0	9C	E8	A9	-1
1627	a,Kaim Vanul\0	a,Lvl: 51\0	9C	E8	A9	-1
1628	a,Kaim Vanul Ladd\0	a,Lvl: 51 [x4]\0	9C	E8	A9	-1
1629	a,Pirate Zombie Captain\0	a,Lvl: 52*\0	79	79	FF	-1
1630	a,Pirate Zombie Captain\0	a,Lvl: 52*\0	79	79	FF	-1
1631	a,Zombie Captain's Spiritual Body\0	a,Lvl: 52* [x4]\0	79	79	FF	-1
1632	a,Doll Blader\0	a,Lvl: 53\0	9C	E8	A9	-1
1633	a,Doll Blader\0	a,Lvl: 53\0	9C	E8	A9	-1
1634	a,Crimson Doll Blader\0	a,Lvl: 53 [x4]\0	9C	E8	A9	-1
1635	a,Vale Master\0	a,Lvl: 54*\0	79	79	FF	-1
1636	a,Vale Master\0	a,Lvl: 54*\0	79	79	FF	-1
1637	a,Crimson Vale Master\0	a,Lvl: 54* [x4]\0	79	79	FF	-1
1638	a,Dread Wolf\0	a,Lvl: 35* [x1/2]\0	79	79	FF	-1
1639	a,Tasaba Lizardman\0	a,Lvl: 36 [x1/2] >>---->\0	9C	E8	A9	-1
1640	a,Tasaba Lizardman Shaman B\0	a,Lvl: 37 [x1/2]\0	5C	48	A9	-1
1641	a,Ogre\0	a,Lvl: 38* [x1/2]\0	79	79	FF	-1
1642	a,Tasaba Lizardman Sniper\0	a,Lvl: 39* [x1/2] >>---->\0	79	79	FF	-1
1643	a,Tasaba Lizardman Sniper\0	a,Lvl: 39* [x1/2] >>---->\0	79	79	FF	-1
1644	a,Lienlik\0	a,Lvl: 39 [x1/2]\0	9C	E8	A9	-1
1645	a,Lienlik Ladd\0	a,Lvl: 40* [x1/2]\0	79	79	FF	-1
1646	a,Grave Scarab\0	a,Lvl: 73\0	9C	E8	A9	-1
1647	a,Scavenger Scarab\0	a,Lvl: 73*\0	79	79	FF	-1
1648	a,Grave Ant\0	a,Lvl: 74\0	9C	E8	A9	-1
1649	a,Scavenger Ant\0	a,Lvl: 74*\0	79	79	FF	-1
1650	a,Shrine Knight\0	a,Lvl: 75\0	9C	E8	A9	-1
1651	a,Shrine Guard\0	a,Lvl: 75\0	9C	E8	A9	-1
1652	a,Scarlet Stakato Noble\0	a,Lvl: 79* [x5]\0	79	79	FF	-1
1653	a,Assassin Beetle\0	a,Lvl: 80* [x5]\0	79	79	FF	-1
1654	a,Necromancer of Destruction\0	a,Lvl: 81* [x5]\0	79	79	FF	-1
1655	a,Arimanes of Destruction\0	a,Lvl: 82* [x5]\0	79	79	FF	-1
1656	a,Ashuras of Destruction\0	a,Lvl: 84* [x6]\0	79	79	FF	-1
1657	a,Magma Drake\0	a,Lvl: 85* [x6]\0	79	79	FF	-1
1658	a,Punishment of Splendor\0	a,Lvl: 64\0	9C	E8	A9	-1
1659	a,Otherworldly Invader Soldier\0	a,Lvl: 30 [x3]\0	9C	E8	A9	-1
1660	a,Otherworldly Invader Soldier\0	a,Lvl: 35* [x3]\0	79	79	FF	-1
1661	a,Otherworldly Invader Archer\0	a,Lvl: 33* [x3] >>---->\0	79	79	FF	-1
1662	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 35* [x3]\0	79	79	FF	-1
1663	a,Otherworldly Invader Shaman\0	a,Lvl: 33* [x3]\0	79	79	FF	-1
1664	a,Otherworldly Invader Priest\0	a,Lvl: 30 [x2]\0	9C	E8	A9	-1
1665	a,Otherworldly Invader Magus\0	a,Lvl: 35* [x3]\0	79	79	FF	-1
1666	a,Otherworldly Invader Martyrs\0	a,Lvl: 30 [x3]\0	9C	E8	A9	-1
1667	a,Otherworldly Invader Warrior\0	a,Lvl: 33* [x3]\0	79	79	FF	-1
1668	a,Otherworldly Invader Soldier\0	a,Lvl: 30* [x3]\0	79	79	FF	-1
1669	a,Otherworldly Invader Discipline\0	a,Lvl: 33 [x3]\0	9C	E8	A9	-1
1670	a,Otherworldly Invader Berserker\0	a,Lvl: 35* [x3]\0	79	79	FF	-1
1671	a,Otherworldly Invader Food\0	a,Lvl: 30\0	9C	E8	A9	-1
1672	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 35* [x6]\0	79	79	FF	-1
1673	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 35* [x6]\0	79	79	FF	-1
1674	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 35 [xq]\0	9C	E8	A9	-1
1675	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 30 [x1/2]\0	9C	E8	A9	-1
1676	a,Otherworldly Invader Warrior\0	a,Lvl: 33* [x6]\0	79	79	FF	-1
1677	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 30* [x6]\0	79	79	FF	-1
1678	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 33* [x6]\0	79	79	FF	-1
1679	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 30* [x6]\0	79	79	FF	-1
1680	a,Otherworldly Invader Elite Soldier\0	a,Lvl: 35* [x6]\0	79	79	FF	-1
1681	a,Otherworldly Invader Magus\0	a,Lvl: 33 [x6]\0	9C	E8	A9	-1
1682	a,Dimension Invader Soldier\0	a,Lvl: 40 [x3]\0	9C	E8	A9	-1
1683	a,Dimension Invader Soldier\0	a,Lvl: 45* [x3]\0	79	79	FF	-1
1684	a,Dimension Invader Archer\0	a,Lvl: 43* [x3] >>---->\0	79	79	FF	-1
1685	a,Dimension Invader Elite Soldier\0	a,Lvl: 45* [x3]\0	79	79	FF	-1
1686	a,Dimension Invader Shaman\0	a,Lvl: 43* [x3]\0	79	79	FF	-1
1687	a,Dimension Invader Priest\0	a,Lvl: 40 [x2]\0	9C	E8	A9	-1
1688	a,Dimension Invader Magus\0	a,Lvl: 45* [x3]\0	79	79	FF	-1
1689	a,Dimension Invader Martyrs\0	a,Lvl: 40 [x3]\0	9C	E8	A9	-1
1690	a,Dimension Invader Warrior\0	a,Lvl: 43* [x3]\0	79	79	FF	-1
1691	a,Dimension Invader Soldier\0	a,Lvl: 40* [x3]\0	79	79	FF	-1
1692	a,Dimension Invader Discipline\0	a,Lvl: 43 [x3]\0	9C	E8	A9	-1
1693	a,Dimension Invader Berserker \0	a,Lvl: 45* [x3]\0	79	79	FF	-1
1694	a,Dimension Invader Food\0	a,Lvl: 40\0	9C	E8	A9	-1
1695	a,Dimension Invader Elite Soldier\0	a,Lvl: 45* [x6]\0	79	79	FF	-1
1696	a,Dimension Invader Elite Soldier\0	a,Lvl: 45* [x6]\0	79	79	FF	-1
1697	a,Dimension Invader Elite Soldier\0	a,Lvl: 45 [xq]\0	9C	E8	A9	-1
1698	a,Dimension Invader Elite Soldier\0	a,Lvl: 40 [x1/2]\0	9C	E8	A9	-1
1699	a,Dimension Invader Warrior\0	a,Lvl: 43* [x6]\0	79	79	FF	-1
1700	a,Dimension Invader Elite Soldier\0	a,Lvl: 40* [x6]\0	79	79	FF	-1
1701	a,Dimension Invader Elite Soldier\0	a,Lvl: 43* [x6]\0	79	79	FF	-1
1702	a,Dimension Invader Elite Soldier\0	a,Lvl: 40* [x6]\0	79	79	FF	-1
1703	a,Dimension Invader Elite Soldier\0	a,Lvl: 45* [x6]\0	79	79	FF	-1
1704	a,Dimension Invader Magus\0	a,Lvl: 43 [x6]\0	9C	E8	A9	-1
1705	a,Purgatory Invader Soldier\0	a,Lvl: 50 [x3]\0	9C	E8	A9	-1
1706	a,Purgatory Invader Soldier\0	a,Lvl: 55* [x3]\0	79	79	FF	-1
1707	a,Purgatory Invader Archer\0	a,Lvl: 53* [x3] >>---->\0	79	79	FF	-1
1708	a,Purgatory Invader Elite Soldier\0	a,Lvl: 55* [x3]\0	79	79	FF	-1
1709	a,Purgatory Invader Shaman\0	a,Lvl: 53* [x3]\0	79	79	FF	-1
1710	a,Purgatory Invader Priest\0	a,Lvl: 50 [x2]\0	9C	E8	A9	-1
1711	a,Purgatory Invader Magus\0	a,Lvl: 55* [x3]\0	79	79	FF	-1
1712	a,Purgatory Invader Martyrs\0	a,Lvl: 50 [x3]\0	9C	E8	A9	-1
1713	a,Purgatory Invader Warrior\0	a,Lvl: 53* [x3]\0	79	79	FF	-1
1714	a,Purgatory Invader Soldier\0	a,Lvl: 50* [x3]\0	79	79	FF	-1
1715	a,Purgatory Invader Disciples\0	a,Lvl: 53 [x3]\0	9C	E8	A9	-1
1716	a,Purgatory Invader Berserker\0	a,Lvl: 55* [x3]\0	79	79	FF	-1
1717	a,Purgatory Invader Food\0	a,Lvl: 50\0	9C	E8	A9	-1
1718	a,Purgatory Invader Elite Soldier\0	a,Lvl: 55* [x6]\0	79	79	FF	-1
1719	a,Purgatory Invader Elite Soldier\0	a,Lvl: 55* [x6]\0	79	79	FF	-1
1720	a,Purgatory Invader Elite Soldier\0	a,Lvl: 55 [xq]\0	9C	E8	A9	-1
1721	a,Purgatory Invader Elite Soldier\0	a,Lvl: 50 [x1/2]\0	9C	E8	A9	-1
1722	a,Purgatory Invader Warrior\0	a,Lvl: 53* [x6]\0	79	79	FF	-1
1723	a,Purgatory Invader Elite Soldier\0	a,Lvl: 50* [x6]\0	79	79	FF	-1
1724	a,Purgatory Invader Elite Soldier\0	a,Lvl: 53* [x6]\0	79	79	FF	-1
1725	a,Purgatory Invader Elite Soldier\0	a,Lvl: 50* [x6]\0	79	79	FF	-1
1726	a,Purgatory Invader Elite Soldier\0	a,Lvl: 55* [x6]\0	79	79	FF	-1
1727	a,Purgatory Invader Magus\0	a,Lvl: 53 [x6]\0	9C	E8	A9	-1
1728	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 60 [x3]\0	9C	E8	A9	-1
1729	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65* [x3]\0	79	79	FF	-1
1730	a,Forbidden Path Invader Archer\0	a,Lvl: 63* [x3] >>---->\0	79	79	FF	-1
1731	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65* [x3]\0	79	79	FF	-1
1732	a,Forbidden Path Invader Shaman\0	a,Lvl: 63* [x3]\0	79	79	FF	-1
1733	a,Forbidden Path Invader Priest\0	a,Lvl: 60 [x2]\0	9C	E8	A9	-1
1734	a,Forbidden Path Invader Magus\0	a,Lvl: 65* [x3]\0	79	79	FF	-1
1735	a,Forbidden Path Invader Martyrs\0	a,Lvl: 60 [x3]\0	9C	E8	A9	-1
1736	a,Forbidden Path Invader Warrior\0	a,Lvl: 63* [x3]\0	79	79	FF	-1
1737	a,Forbidden Path Invader Soldier\0	a,Lvl: 60* [x3]\0	79	79	FF	-1
1738	a,Forbidden Path Invader Disciple\0	a,Lvl: 63 [x3]\0	9C	E8	A9	-1
1739	a,Forbidden Path Invader Berserker\0	a,Lvl: 65* [x3]\0	79	79	FF	-1
1740	a,Forbidden Path Invader Food\0	a,Lvl: 60\0	9C	E8	A9	-1
1741	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65* [x6]\0	79	79	FF	-1
1742	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65* [x6]\0	79	79	FF	-1
1743	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65 [xq]\0	9C	E8	A9	-1
1744	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 60 [x1/2]\0	9C	E8	A9	-1
1745	a,Forbidden Path Invader Warrior\0	a,Lvl: 63* [x6]\0	79	79	FF	-1
1746	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 60* [x6]\0	79	79	FF	-1
1747	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 63* [x6]\0	79	79	FF	-1
1748	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 60* [x6]\0	79	79	FF	-1
1749	a,Forbidden Path Invader Elite Soldier\0	a,Lvl: 65* [x6]\0	79	79	FF	-1
1750	a,Forbidden Path Invader Magus\0	a,Lvl: 63 [x6]\0	9C	E8	A9	-1
1751	a,Dark Omen Invader Soldier\0	a,Lvl: 70 [x3]\0	9C	E8	A9	-1
1752	a,Dark Omen Invader Soldier\0	a,Lvl: 75* [x3]\0	79	79	FF	-1
1753	a,Dark Omen Invader Archer\0	a,Lvl: 73* [x3] >>---->\0	79	79	FF	-1
1754	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 75* [x3]\0	79	79	FF	-1
1755	a,Dark Omen Invader Shaman\0	a,Lvl: 73* [x3]\0	79	79	FF	-1
1756	a,Dark Omen Invader Priest\0	a,Lvl: 70 [x2]\0	9C	E8	A9	-1
1757	a,Dark Omen Invader Magus\0	a,Lvl: 75* [x3]\0	79	79	FF	-1
1758	a,Dark Omen Invader Martyrs\0	a,Lvl: 70 [x3]\0	9C	E8	A9	-1
1759	a,Dark Omen Invader Warrior\0	a,Lvl: 73* [x3]\0	79	79	FF	-1
1760	a,Dark Omen Invader Soldier\0	a,Lvl: 70* [x3]\0	79	79	FF	-1
1761	a,Dark Omen Invader Disciple\0	a,Lvl: 73 [x3]\0	9C	E8	A9	-1
1762	a,Dark Omen Invader Berserker\0	a,Lvl: 75* [x3]\0	79	79	FF	-1
1763	a,Dark Omen Invader Food\0	a,Lvl: 70\0	9C	E8	A9	-1
1764	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 75* [x6]\0	79	79	FF	-1
1765	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 75* [x6]\0	79	79	FF	-1
1766	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 75 [xq]\0	9C	E8	A9	-1
1767	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 70 [x1/2]\0	9C	E8	A9	-1
1768	a,Dark Omen Invader Warrior\0	a,Lvl: 73* [x6]\0	79	79	FF	-1
1769	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 70* [x6]\0	79	79	FF	-1
1770	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 73* [x6]\0	79	79	FF	-1
1771	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 70* [x6]\0	79	79	FF	-1
1772	a,Dark Omen Invader Elite Soldier\0	a,Lvl: 75* [x6]\0	79	79	FF	-1
1773	a,Dark Omen Invader Magus\0	a,Lvl: 73 [x6]\0	9C	E8	A9	-1
1774	a,Messenger Invader Soldier\0	a,Lvl: 80 [x3]\0	9C	E8	A9	-1
1775	a,Messenger Invader Soldier\0	a,Lvl: 85* [x3]\0	79	79	FF	-1
1776	a,Messenger Invader Archer\0	a,Lvl: 83* [x3] >>---->\0	79	79	FF	-1
1777	a,Messenger Invader Elite Soldier\0	a,Lvl: 85* [x3]\0	79	79	FF	-1
1778	a,Messenger Invader Shaman\0	a,Lvl: 83* [x3]\0	79	79	FF	-1
1779	a,Messenger Invader Priest\0	a,Lvl: 80 [x2]\0	9C	E8	A9	-1
1780	a,Messenger Invader Magus\0	a,Lvl: 85* [x3]\0	79	79	FF	-1
1781	a,Messenger Invader Martyrs\0	a,Lvl: 80 [x3]\0	9C	E8	A9	-1
1782	a,Messenger Invader Warrior\0	a,Lvl: 83* [x3]\0	79	79	FF	-1
1783	a,Messenger Invader Soldier\0	a,Lvl: 80* [x3]\0	79	79	FF	-1
1784	a,Messenger Invader Disciple\0	a,Lvl: 83 [x3]\0	9C	E8	A9	-1
1785	a,Messenger Invader Berserker\0	a,Lvl: 85* [x3]\0	79	79	FF	-1
1786	a,Messenger Invader Food\0	a,Lvl: 80\0	9C	E8	A9	-1
1787	a,Messenger Invader Elite Soldier\0	a,Lvl: 85* [x6]\0	79	79	FF	-1
1788	a,Messenger Invader Elite Soldier\0	a,Lvl: 85* [x6]\0	79	79	FF	-1
1789	a,Messenger Invader Elite Soldier\0	a,Lvl: 85 [xq]\0	9C	E8	A9	-1
1790	a,Messenger Invader Elite Soldier\0	a,Lvl: 80 [x1/2]\0	9C	E8	A9	-1
1791	a,Messenger Invader Warrior\0	a,Lvl: 83* [x6]\0	79	79	FF	-1
1792	a,Messenger Invader Elite Soldier\0	a,Lvl: 80* [x6]\0	79	79	FF	-1
1793	a,Messenger Invader Elite Soldier\0	a,Lvl: 83* [x6]\0	79	79	FF	-1
1794	a,Messenger Invader Elite Soldier\0	a,Lvl: 80* [x6]\0	79	79	FF	-1
1795	a,Messenger Invader Elite Soldier\0	a,Lvl: 85* [x6]\0	79	79	FF	-1
1796	a,Messenger Invader Magus\0	a,Lvl: 83 [x6]\0	9C	E8	A9	-1
1797	a,Spirit of Timiniel\0	a,Lvl: 55 [x1/2]\0	9C	E8	A9	-1
1798	a,Ghost of Gatekeeper\0	a,Lvl: 76 [x2]\0	9C	E8	A9	-1
1799	a,Ghost of Gatekeeper\0	a,Lvl: 76 [x3]\0	9C	E8	A9	-1
1800	a,Ghost of Vassal\0	a,Lvl: 77 [x2]\0	9C	E8	A9	-1
1801	a,Treasure Chest\0	a,21\0	9C	E8	A9	-1
1802	a,Treasure Chest\0	a,24\0	9C	E8	A9	-1
1803	a,Treasure Chest\0	a,27\0	9C	E8	A9	-1
1804	a,Treasure Chest\0	a,30\0	9C	E8	A9	-1
1805	a,Treasure Chest\0	a,33\0	9C	E8	A9	-1
1806	a,Treasure Chest\0	a,36\0	9C	E8	A9	-1
1807	a,Treasure Chest\0	a,39\0	9C	E8	A9	-1
1808	a,Treasure Chest\0	a,42\0	9C	E8	A9	-1
1809	a,Treasure Chest\0	a,45\0	9C	E8	A9	-1
1810	a,Treasure Chest\0	a,48\0	9C	E8	A9	-1
1811	a,Treasure Chest\0	a,51\0	9C	E8	A9	-1
1812	a,Treasure Chest\0	a,54\0	9C	E8	A9	-1
1813	a,Treasure Chest\0	a,57\0	9C	E8	A9	-1
1814	a,Treasure Chest\0	a,60\0	9C	E8	A9	-1
1815	a,Treasure Chest\0	a,63\0	9C	E8	A9	-1
1816	a,Treasure Chest\0	a,66\0	9C	E8	A9	-1
1817	a,Treasure Chest\0	a,69\0	9C	E8	A9	-1
1818	a,Treasure Chest\0	a,72\0	9C	E8	A9	-1
1819	a,Treasure Chest\0	a,75\0	9C	E8	A9	-1
1820	a,Treasure Chest\0	a,78\0	9C	E8	A9	-1
1821	a,Treasure Chest\0	a,81\0	9C	E8	A9	-1
1822	a,Treasure Chest\0	a,84\0	9C	E8	A9	-1
1823	a,Executor of Sacrificial Offerings\0	a,Lvl: 80 [x6]\0	9C	E8	A9	-1
5001	a,Orc Sniper\0	a,Lvl: 10 >>---->\0	9C	E8	A9	-1
5002	a,Orc Fighter\0	a,Lvl: 12\0	9C	E8	A9	-1
5003	a,Spirit Of Mirrors\0	a,Quest Monster Lvl: 9\0	0	80	FF	-1
5004	a,Spirit Of Mirrors\0	a,Quest Monster Lvl: 10\0	0	80	FF	-1
5005	a,Spirit Of Mirrors\0	a,Quest Monster Lvl: 11\0	0	80	FF	-1
5006	a,Bhato Bloodspear\0	a,Lvl: 11\0	9C	E8	A9	-1
5007	a,Tanuki Skullcrusher\0	a,Lvl: 11\0	9C	E8	A9	-1
5008	a,Kraacul Blackskull\0	a,Lvl: 11\0	9C	E8	A9	-1
5009	a,Taarq Blackskull\0	a,Lvl: 11\0	9C	E8	A9	-1
5010	a,Fallen Knight Saythus\0	a,Lvl: 1\0	9C	E8	A9	-1
5011	a,Fallen Knight Trayer\0	a,Lvl: 1\0	9C	E8	A9	-1
5012	a,Fallen Knight Falimar\0	a,Lvl: 1\0	9C	E8	A9	-1
5013	a,Garuuk Blackskull\0	a,Lvl: 1\0	9C	E8	A9	-1
5014	a,Madclaw Takuttaku\0	a,Lvl: 1\0	9C	E8	A9	-1
5015	a,Rakanos Viperheart\0	a,Lvl: 1\0	9C	E8	A9	-1
5016	a,Nerkas\0	a,Quest Monster Lvl: 22\0	0	80	FF	-1
5017	a,Plague Zombie\0	a,Quest Monster Lvl: 14\0	0	80	FF	-1
5018	a,Orc Warrior\0	a,Lvl: 10\0	9C	E8	A9	-1
5019	a,Orc Warrior Leader\0	a,Lvl: 11\0	9C	E8	A9	-1
5020	a,Varool Foulclaw\0	a,Quest Monster Lvl: 20\0	0	80	FF	-1
5021	a,Kirunak\0	a,Quest Monster Lvl: 22\0	0	80	FF	-1
5022	a,Merkenis\0	a,Quest Monster Lvl: 22\0	0	80	FF	-1
5023	a,Out of Use\0	a,Lvl: 17\0	9C	E8	A9	-1
5024	a,Undead Priest\0	a,Quest Monster Lvl: 17\0	0	80	FF	-1
5025	a,Ol Mahum cat's eye\0	a,Lvl: 15\0	9C	E8	A9	-1
5026	a,Ol Mahum eagle eye\0	a,Lvl: 15\0	9C	E8	A9	-1
5027	a,Ol Mahum fox eye\0	a,Lvl: 15\0	9C	E8	A9	-1
5028	a,Ol Mahum wolf eye\0	a,Lvl: 15\0	9C	E8	A9	-1
5029	a,phantom salamander\0	a,Quest Monster Lvl: 17*\0	0	80	FF	-1
5030	a,Water Seer\0	a,Quest Monster Lvl: 17*\0	0	80	FF	-1
5031	a,Ol Mahum Sentry\0	a,Quest Monster Lvl: 17\0	0	80	FF	-1
5032	a,Lizardman Warrior\0	a,Quest Monster Lvl: 13*\0	0	80	FF	-1
5033	a,Lizardman Scout\0	a,Quest Monster Lvl: 12*\0	0	80	FF	-1
5034	a,Lizardman\0	a,Quest Monster Lvl: 11*\0	0	80	FF	-1
5035	a,Tamil\0	a,Quest Monster Lvl: 19*\0	0	80	FF	-1
5036	a,Calpico\0	a,Quest Monster Lvl: 13\0	0	80	FF	-1
5037	a,Calpico's Goons\0	a,Quest Monster Lvl: 10\0	0	80	FF	-1
5038	a,Cat's Eye Bandit\0	a,Quest Monster Lvl: 15\0	0	80	FF	-1
5039	a,Out of Use\0	a,Lvl: 17\0	9C	E8	A9	-1
5040	a,Out of Use\0	a,Lvl: 20\0	9C	E8	A9	-1
5041	a,Baranka's Messenger\0	a,Quest Monster Lvl: 12\0	0	80	FF	-1
5042	a,Orc Escort\0	a,Quest Monster Lvl: 12\0	0	80	FF	-1
5043	a,Varangka's Tracker\0	a,Quest Monster Lvl: 11*\0	0	80	FF	-1
5044	a,Kasha Bear Totem Spirit\0	a,Quest Monster Lvl: 17*\0	0	80	FF	-1
5045	a,Kuruka Ratman Leader\0	a,Quest Monster Lvl: 18*\0	0	80	FF	-1
5046	a,Sumi\0	a,Lvl: 20\0	9C	E8	A9	-1
5047	a,Wanuk\0	a,Lvl: 20\0	9C	E8	A9	-1
5048	a,Chewba\0	a,Lvl: 20\0	9C	E8	A9	-1
5049	a,Heitafu\0	a,Lvl: 20\0	9C	E8	A9	-1
5050	a,Picubo\0	a,Lvl: 20\0	9C	E8	A9	-1
5051	a,Bumbum\0	a,Lvl: 20\0	9C	E8	A9	-1
5052	a,Minsku\0	a,Lvl: 20\0	9C	E8	A9	-1
5053	a,Chuchu\0	a,Lvl: 20\0	9C	E8	A9	-1
5054	a,Umbar Orc\0	a,Quest Monster Lvl: 20\0	0	80	FF	-1
5055	a,Zakan\0	a,Lvl: 20\0	9C	E8	A9	-1
5056	a,Durka Spirit\0	a,Quest Monster Lvl: 18*\0	0	80	FF	-1
5057	a,Out of Use\0	a,Lvl: 14\0	9C	E8	A9	-1
5058	a,Honey Bear\0	a,Quest Monster Lvl: 17\0	0	80	FF	-1
5059	a,Uoph\0	a,Lvl: 11\0	9C	E8	A9	-1
5060	a,Kracha\0	a,Lvl: 11 >>---->\0	9C	E8	A9	-1
5061	a,Batoh\0	a,Lvl: 11\0	9C	E8	A9	-1
5062	a,Tanukia\0	a,Lvl: 8\0	9C	E8	A9	-1
5063	a,Tanukia's Warhound\0	a,Quest Monster Lvl: 4\0	0	80	FF	-1
5064	a,Turel\0	a,Lvl: 11\0	9C	E8	A9	-1
