id	UNK_0	message	group	rgb[0]	rgb[1]	rgb[2]	UNK_1	item_sound	sys_msg_ref
724	1	u,Вы не можете уйти до тех пор, пока участвуете в осаде.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
725	1	u,Вы не можете исключить клан из союза, до тех пор пока он участвует в осаде.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
726	1	u,Включился режим заморозки (вы не можете двигаться). Пожалуйста подождите.\0	4	79	9B	B0	-1	a,	a,
727	1	u,Режим заморозки отключен.\0	4	79	9B	B0	-1	a,	a,
728	1	u,Вы не можете запрашивать роспуск в течение семи дней после предыдущего запроса о роспуске.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
729	1	u,Эта вещь не может быть выброшена.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
730	1	u,Вы подтвердили $s1 петиций. Вы можете подтвердить еще $s2 петиции.\0	6	79	9B	B0	-1	a,	a,
731	1	u,Петиция $s1 получена GM. Это питиция #$s2.\0	6	79	9B	B0	-1	a,	a,SystemMsg_k.731\0
732	1	u,$s1 получил подтверждение на петицию.\0	6	79	9B	B0	-1	a,	a,SystemMsg_k.732\0
733	1	u,Мы получили $s1 петицию от вас. Это максимальное количетсво на сегодня.\0	6	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,SystemMsg_k.733\0
734	1	u,Вам не получилось написать петицию. $s1 уже сделал это.\0	6	79	9B	B0	-1	a,	a,
735	1	u,Вам не удалось составить петицию. Ошибка #$s2.\0	6	79	9B	B0	-1	a,	a,
736	1	u,Петиция прервана. $s1 петиций дозволено составить сегодня.\0	6	79	9B	B0	-1	a,	a,SystemMsg_k.736\0
737	1	u,Вам не удалось составить петицию $s1.\0	6	79	9B	B0	-1	a,	a,
738	1	u,Вам не удалось подписать петицию\0	6	79	9B	B0	-1	a,	a,
739	1	u,Вам не удалось отменить питицию $s1. Ошибка $s2.\0	6	79	9B	B0	-1	a,	a,
740	1	u,$s1принимает участие в обсуждении петиции.\0	6	79	9B	B0	-1	a,	a,SystemMsg_k.740\0
741	1	u,Вам не удалось добавить $s1 в описание петиции. Петиция уже подтверждена.\0	6	79	9B	B0	-1	a,	a,
742	1	u,Вам не удалось добавить $s1 в описание петиции. Ошибка $s2.\0	6	79	9B	B0	-1	a,	a,
743	1	u,$s1 закончил обсуждение петиции.\0	6	79	9B	B0	-1	a,	a,
744	1	u,Вам не удалось убрать $s1 из обсуждения петиции. Ошибка $s2.\0	6	79	9B	B0	-1	a,	a,
745	1	u,В данный момент вы не обсуждаете петицию.\0	6	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
746	1	u,Это не петиция.\0	6	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
747	1	u,За помощью обратитесь на Draconic.Ru.\0	6	79	9B	B0	-1	a,	a,SystemMsg_k.747\0
748	1	u,Дистанция слишком велика, чтобы использовать заклинание.\0	0	79	9B	B0	-1	a,	a,
749	1	u,Эффект $s1 убран.\0	0	79	9B	B0	-1	a,	a,
750	1	u,Нет более умений для изучения.\0	4	79	9B	B0	-1	a,	a,
751	1	u,Из,за противоречий на осаде вы не можете пригласить данный клан в альянс.\0	0	79	9B	B0	-1	a,	a,
752	1	u,Имя не может быть использовано.\0	4	79	9B	B0	-1	a,	a,
753	1	u,Нельзя расположить охрану здесь.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
754	1	u,Осталось $s1 часов и $s2 минут.\0	0	79	9B	B0	-1	a,	a,
755	1	u,Осталось $s1 минут.\0	0	79	9B	B0	-1	a,	a,
756	1	u,Время истекло.\0	4	79	9B	B0	-1	a,	a,
757	1	u,Осталось $s1 часов и $s2 минут.\0	0	79	9B	B0	-1	a,	a,
758	1	u,Осталось $s1 минут.\0	0	79	9B	B0	-1	a,	a,
759	1	u,Осталось $s1 минут.\0	0	79	9B	B0	-1	a,	a,
760	1	u,$s1 не может войти в клан, так как не прошло 5 дней с момента того, как он/она покинул/а старый клан.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
761	1	u,$s1 не может войти в альянс, так как не прошел 1 день с момента того, как он покинул старый альянс.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
762	1	u,$s1 выкинул $s2 и $s3.\0	0	79	9B	B0	-1	a,	a,
763	1	u,Вам не удалось отправить веши, так как вы находитесь далеко от склада.\0	0	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
764	1	u,Вы провели еще один час в игре, передохните.\0	0	1C	C0	37	-1	a,ItemSound.quest_finish\0	a,
765	1	a,GameGuard is already running. Please try running it again after rebooting.\0	4	79	9B	B0	-1	a,	a,
766	1	a,There is a GameGuard initialization error. Please try running it again after rebooting.\0	4	79	9B	B0	-1	a,	a,
767	1	a,The GameGuard file is damaged. Please reinstall GameGuard.\0	4	79	9B	B0	-1	a,	a,
768	1	u,Системный файл Windows повреждён.Пожалуйста, переустановите Internet Explorer.\0	4	79	9B	B0	-1	a,	a,
769	1	u,Найдена хакерская программа. Пожалуйста, закройте эту программу и попытайтесь ещё.\0	4	79	9B	B0	-1	a,	a,
770	1	a,The GameGuard update was canceled. Please check your network connection status or firewall.\0	4	79	9B	B0	-1	a,	a,
771	1	a,The GameGuard update was canceled. Please try running it again after doing a virus scan or changing the settings in your PC management program.\0	4	79	9B	B0	-1	a,	a,
772	1	u,Существует проблема с запуском GameGuard.\0	4	79	9B	B0	-1	a,	a,
773	1	u,Файлы игры или GameGuard повреждены.\0	4	79	9B	B0	-1	a,	a,
774	1	a,Since this is a peace zone, play time does not get expended here.\0	0	79	9B	B0	-1	a,	a,
775	1	u,Время игры сокращено\0	0	79	9B	B0	-1	a,	a,
776	1	u,Клан холл, выставленный на аукцион, переходит к клану $s1.\0	4	79	9B	B0	-1	a,	a,
777	1	u,Клан холл, выставленный на аукцион, не был продан.\0	4	79	9B	B0	-1	a,	a,
778	1	u,Вы не можете выйти из игры в этом месте.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
779	1	u,Вы не можете перезагрузить игру в этом месте.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
780	1	u,Вы можете наблюдать только в течении осады.\0	4	79	9B	B0	-1	a,	a,
781	1	u,Зрители не могут принимать участие.\0	0	79	9B	B0	-1	a,	a,
782	1	u,Вы не можете смотреть от существа.\0	4	79	9B	B0	-1	a,	a,
783	1	u,Продажа лотерейных билетов приостановлена.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.783\0
784	1	u,Лотерейных билетов нет.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.784\0
785	1	u,Результаты лотереи $s1 еще не объявлены.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.785\0
786	1	u,Неправильный синтаксис.\0	4	79	9B	B0	-1	a,	a,
787	1	u,Полуфиналы окончены.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.787\0
788	1	u,Финалы окончены.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.788\0
789	1	u,Полуфиналы начаты.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.789\0
790	1	u,Финалы начаты.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.790\0
791	1	u,Финал сейчас начнется.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.791\0
792	1	u,Осада клан холла завершена.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.792\0
793	1	u,Начата осада клан холла.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.793\0
794	1	u,Вы не можете это сделать.\0	4	79	9B	B0	-1	a,	a,
795	1	u,Только клан лидер способен на это.\0	4	79	9B	B0	-1	a,	a,
796	1	u,Осталось $s1 минут(ы).\0	4	79	9B	B0	-1	a,	a,
797	1	u,Вы можете создавать до 24 макросов.\0	4	79	9B	B0	-1	a,	a,
798	1	u,Регистрация рецепта в книге необратима. Желаете продолжить?\0	4	79	9B	B0	-1	a,	a,
799	1	u,Период осмотра окончен.\0	0	79	9B	B0	-1	a,	a,
800	1	u,Вы опоздали. Период регистрации окончен.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
801	1	u,Регистрация на осаду клан холла закрыта.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
802	1	u,Петиции не могут быть приняты в данное время. Вы можете оставить свою петицию после $s1.\0	4	79	9B	B0	-1	a,	a,
803	1	u,Введите специфику вашей петиции.\0	4	79	9B	B0	-1	a,	a,SystemMsg_k.803\0
804	1	u,Выберите тип.\0	4	79	9B	B0	-1	a,	a,SystemMsg_k.804\0
805	1	u,Петиции не могут быть приняты в данное время. Вы можете оставить свою петицию после $s1 до полудня/после полудня.\0	0	79	9B	B0	-1	a,	a,
806	1	u,Если вы застряли, попробуйте использовать магию Возврат.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.806\0
807	1	u,Этот ландшафт несудоходен. Подготовитесь к транспортировке к ближайшей деревне.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.807\0
808	1	u,Вы застряли. Используйте магию Возврат.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.808\0
809	1	u,Вы застряли. Вы будете перемещены в ближайший город в течение 5 минут.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.809\0
810	1	u,Неверный макрос.\0	4	79	9B	B0	-1	a,	a,
811	1	u,Вы будете перемещены в ($s1). Вы действительно хотите продолжить?\0	4	79	9B	B0	-1	a,	a,
812	1	u,Спрятанная ловушка нанесла вам $s1 урона.\0	3	83	83	FF	-1	a,	a,
813	1	u,Вы были отравлены спрятанной ловушкой.\0	0	79	9B	B0	-1	a,	a,
814	1	u,Ваша скорость была снижена силой спрятанной ловушки.\0	0	79	9B	B0	-1	a,	a,
815	1	u,Испытания начались. Присоединяйтесь!\0	0	79	9B	B0	-1	a,	a,
816	1	u,Билетов на $s1 гонку нет в наличии.\0	0	79	9B	B0	-1	a,	a,
817	1	u,Мы продаем билеты на $s1 гонку.\0	0	79	9B	B0	-1	a,	a,
818	1	u,Продажа билетов на гонку будет окончена через $s1 мин.\0	0	79	9B	B0	-1	a,	a,
819	1	u,Продажа билетов на $s1 гонку окончена. Шансы вывешены.\0	0	79	9B	B0	-1	a,	a,
820	1	u,$s2 гонка начнется через $s1 мин.\0	0	79	9B	B0	-1	a,	a,
821	1	u,$s1 гонка начнется через 30 секунд.\0	0	79	9B	B0	-1	a,	a,
822	1	u,$s1 гонка начинается. Пятисекундный отсчет.\0	0	79	9B	B0	-1	a,	a,
823	1	u,Гонка начнется через $s1 сек.\0	0	79	9B	B0	-1	a,	a,
824	1	u,Гонка началась!\0	0	79	9B	B0	-1	a,	a,
825	1	u,$s1 гонка закончена.\0	0	79	9B	B0	-1	a,	a,
826	1	u,Первый приз достается игроку на линии $s1. Второй приз , игроку на линии $s2.\0	0	79	9B	B0	-1	a,	a,
827	1	u,Вы не можете игнорировать GM.\0	0	79	9B	B0	-1	a,	a,
828	1	u,Вы уверены, что хотите удалить $s1 макрос?\0	4	79	9B	B0	-1	a,	a,
829	1	u,Вы не можете рекомендовать самого себя.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
830	1	u,Вы рекомендовали $s1. осталось еще $s2.\0	0	79	9B	B0	-1	a,ItemSound3.sys_recommend\0	a,
831	1	u,Вы были рекомендованы $s1.\0	0	79	9B	B0	-1	a,ItemSound3.sys_recommend\0	a,
832	1	u,Этот человек уже был рекомендован.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
833	1	u,Возможное количество рекомендаций исчерпано, их число обновится в 13:00.\0	4	79	9B	B0	-1	a,ItemSound3.sys_denial\0	a,
834	1	u,$s1 выкинул $s2.\0	0	79	9B	B0	-1	a,ItemSound3.sys_make_success\0	a,
835	1	u,Вы не можете кидать сейчас кости.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
836	1	u,Рюкзак полон, квестовый предмет не может туда поместиться.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
837	1	u,Описание макроса может содержать до 32 символов.\0	4	79	9B	B0	-1	a,	a,
838	1	u,Введите название макроса.\0	4	79	9B	B0	-1	a,	a,
839	1	u,Данное имя уже занято другим макросом.\0	4	79	9B	B0	-1	a,	a,
840	1	u,Такой рецепт уже зарегистрирован.\0	0	79	9B	B0	-1	a,	a,
841	1	u,Вы не можете зарегистрировать рецепт.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
